,name,price,os,graphics,display,ram,rom,warranty,rating,core,intel_core
249,Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),"₹66,800",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 1920 x 1200 pixels",8 GB LPDDR5  RAM,1 TB SSD,1 Year Warranty,60,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
250,HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹99,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"16.1 inches, 2560 x 1440 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,73,"Octa Core (4P + 4E), 12 Threads",13th Gen Intel Core i5 13420H
251,Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),"₹71,990",Windows 11 OS,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",32 GB LPDDR5X RAM,1 TB SSD,1 Year Warranty,63,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i7 13700H
252,Chuwi CoreBook X Laptop (10th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹23,990",Windows 11 OS,Intel UHD Graphics,"14 inches, 1920 x 1200 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Dual Core, 4 Threads",10th Gen Intel Core i3 1005G1
253,Dell Inspiron 3535 Laptop (AMD Ryzen R5-7520U/ 8GB/ 512GB SSD/ Win11),"₹43,500",Windows 11 OS,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen Amd Ryzen 5 7520U
254,MSI Modern 14 C11M-029IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹39,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"Quad Core, 8 Threads",11th Gen Intel Core i5 1155G7
255,Asus TUF Gaming F15 2022 FX507ZC4-HN115W Gaming Laptop (12th Gen Core i5/ 8GB/512GB SSD/ Win11 / 4GB Graph),"₹72,389",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,1 Year Warranty,72,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
256,MSI Modern 14 C12M-671IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹49,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i7 1255U
257,Dell XPS 17 9730 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),"₹3,54,490",Windows 11 OS,8 GB NVIDIA GeForce RTX 4070,"17 inches, 3840 x 2400 pixels, Touch Screen",32 GB DDR5 RAM,1 TB SSD,1 Year Warranty,,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i9 13900H
258,MSI Modern 14 C12M-444IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),"₹36,990",Windows 11 OS,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
259,Asus Vivobook 14X 90NB11H2-M004D0 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),"₹69,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"14 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,69,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
260,HP Pavilion 15-EH3101AU Laptop (AMD Ryzen 7- 7730U/ 16GB/ 512GB SSD/ Win11 Home),"₹66,999",Windows 11 OS,AMD Radeon Vega 8 Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,66,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7 7730U
261,Lenovo V15 G4 82YU00W6IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ DOS),"₹27,990",DOS OS,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 3 7320U
262,Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹52,101",Windows 11 OS,Integrated Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,66,"Quad Core, 8 Threads",11th Gen Intel Core i7 1165G7
263,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),"₹1,44,990",Mac OS,10-Core GPU,"15.3 inches, 2880 x 1864 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,Octa Core (4P + 4E),Apple M2
264,Acer Nitro 5 AN515-58 NH.QFSSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹98,990",Windows 11 OS,8 GB NVIDIA GeForce RTX 3070 Ti,"15.6 inches, 2560 x 1440 pixels",16 GB DDR4 RAM,1 TB SSD,1 Year Warranty,77,"10 Cores (6P + 4E), 16 Threads",12th Gen Intel Core i7 12650H
265,Asus Zenbook 14X OLED 2023 UM5401QA-KM751WS Laptop (Ryzen 7 5800HS / 16GB/ 1TB SSD/ Win11 Home),"₹71,990",Windows 11 OS,AMD Radeon AMD,"14 inches, 2880 x 1800 pixels",16 GB LPDDR4X RAM,1 TB SSD,1 Year Warranty,64,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5800HS
266,Dell G15-5530 GN553064GRM002ORB1 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 6GB Graph),"₹74,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,1 Year Warranty,69,"10 Cores (6P + 4E), 16 Threads",13th Gen Intel Core i5 13450HX
267,Acer Aspire 5 14 A514-56GM 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹54,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,67,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
268,Asus ROG Strix G16 2023 G614JV-N4141WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,79,990",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,77,"24 Cores (8P + 16E), 32 Threads",13th Gen Intel Core i9 13980HX
269,Asus ROG Flow Z13 2023 GZ301VV-MU014WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹2,09,990",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"13.4 inches, 2560 x 1600 pixels, Touch Screen",16 GB LPDDR5 RAM,1 TB SSD,1 Year Warranty,73,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i9 13900H
270,Acer Swift Go 14 SFG14-71 NX.KF1SI.0023 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹74,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 2880 x 1800 pixels",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,64,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 13500H
271,HP 15-fd0013TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹62,990",Windows 11 OS,Intel Integrated Integrated,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
272,HP 15-fc0030AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),"₹46,490",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
273,HP 15-fd0011TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹57,990",Windows 11 OS,Intel Integrated Integrated,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
274,HP Victus 15-fb0122AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹55,990",Windows 11 OS,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,67,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5  5600H 
275,Realme Book Prime CloudPro002 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹47,999",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 2160 x 1440 pixels",8 GB LPDDR4X RAM,512 GB SSD,1 Year Warranty,62,"Quad Core, 8 Threads",11th Gen Intel Core i5 11320H
276,MSI Cyborg 15 A12UCX-264IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹61,990",Windows 11 OS,4 GB Nvidia GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,2 Year Warranty,69,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
277,Dell Vostro 3425 Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11 Home),"₹37,490",Windows 11 OS,AMD Radeon Graphics,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5500U
278,HP Victus 15-fa1066TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,09,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,71,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i7 13700H
279,HP Pavilion 15-eg2017TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹49,990",Windows 11 OS,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,60,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
280,HP 15-fc0026AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),"₹34,499",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 3 7320U
281,MSI GF63 Thin 11UC-1293IN Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹66,490",Windows 11 OS,4 GB NVIDIA Geforce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,2 Year Warranty,75,"Octa Core, 16 Threads",11th Gen Intel Core i7 11800H
282,Asus Vivobook S15 OLED 2023 S5504VA-MA953WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11),"₹1,05,739",Windows 11 OS,Intel Integrated Iris Xe,"15.6 inches, 2880 x 1620 pixels",16 GB LPDDR5 RAM,1 TB SSD,1 Year Warranty,71,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i9 13900H
283,Asus Vivobook 15 2023 X1502VA-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹64,990",Windows 11 OS,Integrated Intel iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 13500H
284,HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),"₹38,861",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5500U
285,Asus Vivobook S14 S3402ZA-LY522WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹58,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1200 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
286,HP Victus 15-fb0108AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹51,499",Windows 11 OS,4 GB AMD Radeon RX 6500M Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,67,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5  5600H 
287,Asus ROG Zephyrus Duo 16 (2023) GX650PY-NM052WS Gaming Laptop ( AMD Ryzen 9 7945HX/ 32GB/ 2TB SSD/ Win11/ 16GB Graph),"₹4,29,990",Windows 11 OS,16 GB NVIDIA GeForce RTX 4090,"16 inches, 3840 x 2400 pixels",32 GB DDR5 RAM,2 TB SSD,1 Year Warranty,,"16 Cores, 32 Threads",7th Gen AMD Ryzen 9  7945HX 
288,MSI Sword 15 A12VF-401IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,02,990",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,1 TB SSD,2 Year Warranty,79,"10 Cores (6P + 4E), 16 Threads",12th Gen Intel Core i7 12650H
289,Acer Extensa 15 EX215-33 Laptop (Intel Core i3 N305/ 8GB/ 256GB SSD/ Win11 Home),"₹26,990",Windows 11 OS,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,256 GB SSD,1 Year Warranty,,"Octa Core, 8 Threads",Intel Core i3 N305
290,Asus Vivobook Go 15 2023 E1504FA-NJ522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),"₹39,990",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
291,Asus Vivobook Go 15 OLED 2023 E1504FA-LK521WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),"₹44,990",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
292,Samsung Galaxy Book 3 NP750XFG-KA3IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹84,390",Windows 11 OS,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB LPDDR4x RAM,512 GB SSD,1 Year Warranty,60,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i7 1355U
293,Samsung Galaxy Book 3 Ultra NP960XFH-XA1IN Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ Nvidia RTX4070),"₹2,81,990",Windows 11 OS,NVIDIA GeForce RTX 4070,"16 inches, 2880 x 1800 pixels",32 GB LPDDR5 RAM,1 TB SSD,1 Year Warranty,82,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i9 13900H
294,HP 15s-fr4000TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹51,990",Windows 11 OS,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"Quad Core, 8 Threads",11th Gen Intel Core i5 1155G7
295,Asus Vivobook Pro 15 OLED M3500QC-L1502WS Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹72,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4  RAM,512 GB SSD,1 Year Warranty,66,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5600H
296,Acer Aspire 7 A715-51G UN.QGCSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹66,000",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,75,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 1240P
297,Asus Vivobook 16X M1603QA-MB512WS Laptop (Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home),"₹50,400",Windows 11 OS,AMD Radeon Vega 7,"16 inches, 1200 x 1920 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,67,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5600H
298,Dell Inspiron 3520 Laptop (12th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win11),"₹50,990","15.6 inches, 1920 x 1080 pixels",256 GB SSD,Intel Iris Xe Graphics,8 GB DDR4 RAM,1 TB Hard Disk,Windows 11 OS,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
299,Dell Inspiron 3520 D560879WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹60,990","15.6 inches, 1920 x 1080 pixels",512 GB SSD,Intel Iris Xe Graphics,16 GB DDR4 RAM,512 GB Hard Disk,Windows 11 OS,63,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
300,HP Victus 15-fb0052AX Gaming Laptop (AMD Ryzen 7 5800H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹72,890",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,73,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5800H 
301,Asus Vivobook S14 Flip 2022 TN3402QA-LZ501WS Laptop (AMD Ryzen 5-5600H/ 16GB/ 512GB SSD/Win11),"₹55,800",Windows 11 OS,AMD Radeon Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5  5600H
302,Acer One 14 Z2-493 Laptop (AMD Ryzen 3 3250U/ 8GB/ 256GB SSD/ Win11),"₹25,449",Windows 11 OS,AMD Radeon Graphics,"14 inches, 1366 x 768 pixels",8 GB DDR4 RAM,256 GB SSD,1 Year Warranty,,"Dual Core, 4 Threads",3rd Gen AMD Ryzen 3  3250U
303,HP Pavilion x360 14-ek0074TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹74,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels, Touch Screen",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,67,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
304,Xiaomi Notebook Pro 120G Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹72,422",Windows 11 OS,Intel UHD Graphics,"14 inches, 2560 x 1600 pixels",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,68,"Octa Core, 12 Threads",12th Gen Intel Core i5 12450H 
305,Lenovo IdeaPad Slim 3 82RK00EDIN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹47,000",Windows 11 OS,‎Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB  RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
306,HP 15s-fq5111TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹54,990",Windows 11 OS,Intel Iris Xe,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,61,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
307,HP Pavilion 15s-eq2182AU Laptop (Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),"₹43,990",Windows 11 OS,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,60,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5  5500U 
308,HP Victus 15-fb0040AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹55,490",Windows 11 OS,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,67,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5  5600H 
309,Lenovo Ideapad Gaming 3 82K201UNIN Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹81,078",Windows 11 OS,6 GB NVIDIA GeForce RTX 3060,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,74,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7  5800H
310,Acer Aspire 3 A315-59 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹44,990",Windows 11 OS,Intel Iris Xe Graphics ,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
311,HP Pavilion 14-dv2041TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),"₹67,990",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,61,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
312,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ macOS),"₹1,16,190",Mac OS,10 Core GPU,"13.3 inches, 2560 x 1600 pixels",8 GB  RAM,256 GB SSD,1 Year Warranty,,Octa Core,Apple M2 Apple M2 Chip
313,Asus Vivobook S15 OLED S3502ZA-L502WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹67,990",Windows 11 OS,Intel Iris XE Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
314,Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹69,990",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 2880 x 1800 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
315,Xiaomi Mi Notebook Ultra Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10),"₹45,989",Windows 10  OS,Intel Iris Xe Graphics,"15.6 inches, 3200 x 2000 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"Quad Core, 8 Threads",11th Gen Intel Core i5 11300H 
316,Realme Book Slim Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win10),"₹36,999",Windows 10 OS,Intel UHD Graphics,"14 inches, 1440 x 2160 pixels",8 GB LPDDR4x  RAM,256 GB SSD,1 Year Warranty,,"Dual Core, 4 Threads",11th Gen Intel Core i3 1115G4 
317,HP 15s-GR0012AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 1TB 256GB SSD/ Win10 Home),"₹37,290","15.6 inches, 1920 x 1080 pixels",256 GB SSD,AMD Radeon Vega 6,8 GB DDR4 RAM,1 TB Hard Disk,Windows 10 OS,61,"Dual Core, 4 Threads",3rd Gen AMD Ryzen 3  3250U
318,Dell Latitude 3410 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu),"₹59,999",Ubuntu OS,Intel HD,"14 inches, 1366 x 768 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",10th Gen Intel Core i5 10210U 
319,Avita Pura NS14A6 Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win10),"₹21,990",Windows 10 OS,AMD Radeon Vega 8,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",3rd Gen AMD Ryzen 5  3500U
320,iBall Excelance CompBook Laptop (AQC/ 2GB/ 32GB/Win10),"₹9,999",Windows 10 OS,Intel HD Graphics,"11.6 inches, 1366 x 768 pixels",2 GB DDR3 RAM,32 GB Hard Disk,1 Year Warranty,,Quad Core,Intel Atom Quad Core Z3735F
321,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),"₹2,49,900",Mac OS,18 Core GPU,"16.2 inches, 3456 x 2234 pixels",18 GB  RAM,512 GB SSD,1 Year Warranty,,12 Cores (6P + 6E),Apple M3 Pro
322,Lenovo Legion Pro 5 16IRX8 82WK00MWIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,62,790",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,77,"16 Cores (8P + 8E), 24 Threads",13th Gen Intel Core i7 13700HX
323,Lenovo Ideapad Gaming 3 15ARH7 82SB00QJIN Laptop  (AMD Ryzen 5 7535HS / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹60,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,1 Year Warranty,66,"Hexa Core, 12 Threads",7th Gen AMD Ryzen 5 7535HS
324,Lenovo LOQ 15APH8 82XT004KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),"₹1,07,690",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,75,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7 7840HS
